Date,Close
2007-03-19,315.225006
2007-03-20,313.25
2007-03-21,316.75
2007-03-22,325.762512
2007-03-23,322.049988
2007-03-26,315.337494
2007-03-28,300.25
2007-03-29,312.087494
2007-03-30,308.462494
2007-04-02,297.299988
2007-04-03,300.662506
2007-04-04,299.600006
2007-04-05,298.549988
2007-04-09,304.299988
2007-04-10,299.337494
2007-04-11,297.637512
2007-04-12,300.237488
2007-04-13,315.5
2007-04-16,320.0625
2007-04-17,312.5625
2007-04-18,311.875
2007-04-19,310.725006
2007-04-20,314.412506
2007-04-23,311.950012
2007-04-24,306.212494
2007-04-25,305.337494
2007-04-26,310.100006
2007-04-27,308.625
2007-04-30,316.5
2007-05-03,322.549988
2007-05-04,318.262512
2007-05-07,318.225006
2007-05-08,316.637512
2007-05-09,309.875
2007-05-10,307.424988
2007-05-11,313.137512
2007-05-14,312.5625
2007-05-15,309.512512
2007-05-16,306.049988
2007-05-17,312.5
2007-05-18,313.212494
2007-05-21,309.262512
2007-05-22,307.662506
2007-05-23,308.350006
2007-05-24,306.1875
2007-05-25,307.487488
2007-05-28,306.375
2007-05-29,307.787506
2007-05-30,303.912506
2007-05-31,302.087494
2007-06-01,304.674988
2007-06-04,302.024994
2007-06-05,302.012512
2007-06-06,300.087494
2007-06-07,301.75
2007-06-08,305.024994
2007-06-11,305.337494
2007-06-12,304.337494
2007-06-13,300.8125
2007-06-14,301.137512
2007-06-15,296.100006
2007-06-18,290.649994
2007-06-19,290
2007-06-20,286.75
2007-06-21,286.399994
2007-06-22,284.987488
2007-06-25,281.4375
2007-06-26,280.4375
2007-06-27,283.287506
2007-06-28,284.212494
2007-06-29,287.337494
2007-07-02,283.612488
2007-07-03,281.899994
2007-07-04,279.412506
2007-07-05,277.912506
2007-07-06,289.662506
2007-07-09,294.1875
2007-07-10,295.787506
2007-07-11,287.225006
2007-07-12,290.637512
2007-07-13,284
2007-07-16,282.075012
2007-07-17,288.9375
2007-07-18,291.662506
2007-07-19,295.549988
2007-07-20,293.975006
2007-07-23,297.737488
2007-07-24,292.975006
2007-07-25,287.049988
2007-07-26,297.274994
2007-07-27,288.25
2007-07-30,284.112488
2007-07-31,289.075012
2007-08-01,278.787506
2007-08-02,273.787506
2007-08-03,274.225006
2007-08-06,274.862488
2007-08-07,277.325012
2007-08-08,288.149994
2007-08-09,286.424988
2007-08-10,286.125
2007-08-13,283.625
2007-08-14,282.5625
2007-08-16,272
2007-08-17,264.037506
2007-08-20,263.887512
2007-08-21,253.8125
2007-08-22,256.475006
2007-08-23,251.975006
2007-08-24,254.600006
2007-08-27,256.625
2007-08-28,257.1875
2007-08-29,257.899994
2007-08-30,261.5
2007-08-31,266.087494
2007-09-03,265.3125
2007-09-04,266.524994
2007-09-05,268.087494
2007-09-06,269.5
2007-09-07,269.0625
2007-09-10,261.8125
2007-09-11,255.837494
2007-09-12,253.899994
2007-09-13,257.700012
2007-09-14,255.612503
2007-09-17,249.412506
2007-09-18,250.612503
2007-09-19,255.762497
2007-09-20,250.512497
2007-09-21,254.449997
2007-09-24,251.8125
2007-09-25,250.425003
2007-09-26,260.1875
2007-09-27,265.625
2007-09-28,265.037506
2007-10-01,260.412506
2007-10-03,269.799988
2007-10-04,269.825012
2007-10-05,268.200012
2007-10-08,269.587494
2007-10-09,273.737488
2007-10-10,281.375
2007-10-11,268
2007-10-12,265.875
2007-10-15,268.537506
2007-10-16,267.100006
2007-10-17,273.674988
2007-10-18,280.962494
2007-10-19,277.212494
2007-10-22,267.987488
2007-10-23,265.899994
2007-10-24,262
2007-10-25,262.399994
2007-10-26,267.825012
2007-10-29,267
2007-10-30,262.125
2007-10-31,259.5
2007-11-01,255.762497
2007-11-02,255.300003
2007-11-05,252.824997
2007-11-06,251.074997
2007-11-07,249.262497
2007-11-08,247.412506
2007-11-12,240.962494
2007-11-13,236.837494
2007-11-14,246.675003
2007-11-15,245.050003
2007-11-16,245.725006
2007-11-19,248.375
2007-11-20,240.324997
2007-11-21,236.199997
2007-11-22,237.550003
2007-11-23,240.237503
2007-11-26,246.274994
2007-11-27,248.987503
2007-11-28,244.125
2007-11-29,241.512497
2007-11-30,253.050003
2007-12-03,262.475006
2007-12-04,257.424988
2007-12-05,258.299988
2007-12-06,258.887512
2007-12-07,265.649994
2007-12-10,258.899994
2007-12-11,260.325012
2007-12-12,263.350006
2007-12-13,257.399994
2007-12-14,260.100006
2007-12-17,253.100006
2007-12-18,251.225006
2007-12-19,256.125
2007-12-20,261.337494
2007-12-24,277.424988
2007-12-26,275.075012
2007-12-27,277.6875
2007-12-28,270.537506
2007-12-31,269.350006
2008-01-01,263.637512
2008-01-02,262.5
2008-01-03,252.762497
2008-01-04,251.300003
2008-01-07,243.899994
2008-01-08,246.962494
2008-01-09,249.074997
2008-01-10,245.412506
2008-01-11,247.4375
2008-01-14,240.287506
2008-01-15,235
2008-01-16,236.237503
2008-01-17,230.675003
2008-01-18,225.800003
2008-01-21,207.762497
2008-01-22,200.0625
2008-01-23,217.987503
2008-01-24,210.8125
2008-01-25,221.149994
2008-01-28,213.574997
2008-01-29,216.925003
2008-01-30,217.462494
2008-01-31,218.4375
2008-02-01,232.375
2008-02-04,243.912506
2008-02-05,238.762497
2008-02-06,226.524994
2008-02-07,219.762497
2008-02-08,224.600006
2008-02-11,226.524994
2008-02-12,216.162506
2008-02-13,217.237503
2008-02-14,218.449997
2008-02-15,218.175003
2008-02-18,213.300003
2008-02-19,218.862503
2008-02-20,221.524994
2008-02-21,228.662506
2008-02-22,225.137497
2008-02-25,225.1875
2008-02-26,224.600006
2008-02-27,219.387497
2008-02-28,220.225006
2008-02-29,219.350006
2008-03-03,212.149994
2008-03-04,214.699997
2008-03-05,218.824997
2008-03-07,211.537506
2008-03-10,208.412506
2008-03-11,205.875
2008-03-12,205.887497
2008-03-13,194.925003
2008-03-14,200.962494
2008-03-17,197.962494
2008-03-18,204.425003
2008-03-19,202.862503
2008-03-24,205.925003
2008-03-25,219.125
2008-03-26,219.587494
2008-03-27,213.125
2008-03-28,217.762497
2008-03-31,202.612503
2008-04-01,208.087494
2008-04-02,212.8125
2008-04-03,221.350006
2008-04-04,218.225006
2008-04-07,226.024994
2008-04-08,221.837494
2008-04-09,219.0625
2008-04-10,224.887497
2008-04-11,227
2008-04-15,243.537506
2008-04-16,242.975006
2008-04-17,250.225006
2008-04-21,248.350006
2008-04-22,221.800003
2008-04-23,222.287506
2008-04-24,222.6875
2008-04-25,222.324997
2008-04-28,220.425003
2008-04-29,227.637497
2008-04-30,230.25
2008-05-02,235.9375
2008-05-05,231.862503
2008-05-06,234.262497
2008-05-07,241.6875
2008-05-08,236.75
2008-05-09,229.25
2008-05-12,231.725006
2008-05-13,226.262497
2008-05-14,242.787506
2008-05-15,246.1875
2008-05-16,245.262497
2008-05-20,239.024994
2008-05-21,241.274994
2008-05-22,240.287506
2008-05-23,233.100006
2008-05-26,238.862503
2008-05-27,242.225006
2008-05-28,252.362503
2008-05-29,248.662506
2008-05-30,259.787506
2008-06-02,245.962494
2008-06-03,243.787506
2008-06-04,239.1875
2008-06-05,245.462494
2008-06-06,241.550003
2008-06-09,228.524994
2008-06-10,219.75
2008-06-11,222.587494
2008-06-12,222.0625
2008-06-13,227.399994
2008-06-16,227.699997
2008-06-17,230.324997
2008-06-18,225.225006
2008-06-19,222
2008-06-20,215.962494
2008-06-23,214.612503
2008-06-24,211.100006
2008-06-25,219.199997
2008-06-26,220.337494
2008-06-27,216.375
2008-06-30,214.550003
2008-07-01,211.925003
2008-07-02,219.125
2008-07-03,214.162506
2008-07-04,211.125
2008-07-07,213.0625
2008-07-08,207.550003
2008-07-09,219.1875
2008-07-10,217.100006
2008-07-11,199.649994
2008-07-14,191.962494
2008-07-15,187.662506
2008-07-16,182.024994
2008-07-17,195.8125
2008-07-18,198.462494
2008-07-21,203.199997
2008-07-22,207.962494
2008-07-23,215.137497
2008-07-24,200.637497
2008-07-25,199.800003
2008-07-28,201.5625
2008-07-29,202.237503
2008-07-30,209.737503
2008-07-31,208.4375
2008-08-01,210.162506
2008-08-04,203.837494
2008-08-05,207.425003
2008-08-06,215.137497
2008-08-07,213.337494
2008-08-08,211.274994
2008-08-11,208.487503
2008-08-12,204.8125
2008-08-13,207.074997
2008-08-14,208.300003
2008-08-18,210.387497
2008-08-19,210.3125
2008-08-20,210.399994
2008-08-21,204.462494
2008-08-22,204.75
2008-08-25,204.550003
2008-08-26,208.512497
2008-08-27,204.612503
2008-08-28,198.087494
2008-08-29,203.050003
2008-09-01,203.737503
2008-09-02,212.199997
2008-09-04,211.050003
2008-09-05,209.600006
2008-09-08,214.175003
2008-09-09,216.199997
2008-09-10,212.725006
2008-09-11,209.175003
2008-09-12,202.637497
2008-09-15,190.149994
2008-09-16,187.212494
2008-09-17,182.524994
2008-09-18,180.287506
2008-09-19,191.712494
2008-09-22,191.699997
2008-09-23,180.25
2008-09-24,178.262497
2008-09-25,172.100006
2008-09-26,169.050003
2008-09-29,155
2008-09-30,166.399994
2008-10-01,167.9375
2008-10-03,164.375
2008-10-06,154.75
2008-10-07,143.975006
2008-10-08,136.649994
2008-10-10,131.199997
2008-10-13,143.212494
2008-10-14,148.175003
2008-10-15,135.774994
2008-10-16,123.75
2008-10-17,113.462502
2008-10-20,122.837502
2008-10-21,139.774994
2008-10-22,136.662506
2008-10-23,136.824997
2008-10-24,124.712502
2008-10-27,124.1875
2008-10-29,135.199997
2008-10-31,134.375
2008-11-03,136.850006
2008-11-04,127.125
2008-11-05,126.599998
2008-11-06,125.050003
2008-11-07,131.287506
2008-11-10,136.612503
2008-11-11,132.212494
2008-11-12,133.725006
2008-11-14,132.712494
2008-11-17,129.75
2008-11-18,120.787498
2008-11-19,120.662498
2008-11-20,118.25
2008-11-21,126.612503
2008-11-24,129.975006
2008-11-25,126
2008-11-26,131.862503
2008-11-27,131.862503
2008-11-28,139.850006
2008-12-01,141.037506
2008-12-02,133.212494
2008-12-03,133.699997
2008-12-04,137.350006
2008-12-05,130.449997
2008-12-08,130.5625
2008-12-10,135.262497
2008-12-11,126.912498
2008-12-12,120.324997
2008-12-15,117.412498
2008-12-16,119.837502
2008-12-17,119.324997
2008-12-18,127.625
2008-12-19,128.387497
2008-12-22,127.637497
2008-12-23,125.150002
2008-12-24,119.537498
2008-12-26,117.912498
2008-12-29,119.199997
2008-12-30,120.637497
2008-12-31,119.474998
2009-01-02,124.574997
2009-01-05,128.8125
2009-01-06,126.599998
2009-01-07,126.199997
2009-01-09,134.237503
2009-01-12,128.137497
2009-01-13,131.412506
2009-01-14,134.737503
2009-01-15,127.612503
2009-01-16,125.75
2009-01-19,125.1875
2009-01-20,124.112503
2009-01-21,123.074997
2009-01-22,124.150002
2009-01-23,121.537498
2009-01-27,124.775002
2009-01-28,126.862503
2009-01-29,128.5
2009-01-30,127.900002
2009-02-02,122.824997
2009-02-03,124.962502
2009-02-04,124.662498
2009-02-05,120.724998
2009-02-06,125.699997
2009-02-09,128.75
2009-02-10,131.149994
2009-02-11,128.6875
2009-02-12,127.474998
2009-02-13,127.800003
2009-02-16,125.1875
2009-02-17,121.3125
2009-02-18,120.1875
2009-02-19,122.375
2009-02-20,118.512497
2009-02-24,117.224998
2009-02-25,120.1875
2009-02-26,120.550003
2009-02-27,120.775002
2009-03-02,114.962502
2009-03-03,111.550003
2009-03-04,115.137497
2009-03-05,115.800003
2009-03-06,120.425003
2009-03-09,115.75
2009-03-12,119.349998
2009-03-13,126.712502
2009-03-16,129.949997
2009-03-17,124.387497
2009-03-18,126.287498
2009-03-19,128.737503
2009-03-20,127.449997
2009-03-23,129.912506
2009-03-24,130.412506
2009-03-25,131.5
2009-03-26,139.612503
2009-03-27,143.712494
2009-03-30,130.8125
2009-03-31,134.637497
2009-04-01,136.125
2009-04-02,144.6875
2009-04-06,144.887497
2009-04-08,151.037506
2009-04-09,150.637497
2009-04-13,148.0625
2009-04-15,144.425003
2009-04-16,143.012497
2009-04-17,143.274994
2009-04-20,140.350006
2009-04-21,137.6875
2009-04-22,135.737503
2009-04-23,142.024994
2009-04-24,145.975006
2009-04-27,150.475006
2009-04-28,149.625
2009-04-29,155.899994
2009-04-30,155.524994
2009-05-04,166.600006
2009-05-05,162.75
2009-05-06,158.837494
2009-05-07,157.925003
2009-05-08,157.737503
2009-05-11,153.8125
2009-05-12,160.274994
2009-05-13,155.425003
2009-05-14,154.949997
2009-05-15,161.012497
2009-05-18,185.962494
2009-05-19,167.4375
2009-05-20,169.162506
2009-05-21,161.862503
2009-05-22,158.512497
2009-05-25,157.837494
2009-05-26,156.112503
2009-05-27,162.137497
2009-05-28,165.800003
2009-05-29,176.149994
2009-06-01,174.412506
2009-06-02,173.6875
2009-06-03,174.212494
2009-06-04,176.800003
2009-06-05,180.337494
2009-06-08,185.524994
2009-06-09,195.537506
2009-06-10,195.449997
2009-06-11,193.774994
2009-06-12,191.137497
2009-06-15,194.5
2009-06-16,194.574997
2009-06-17,189.375
2009-06-18,188.199997
2009-06-19,189.899994
2009-06-22,184.824997
2009-06-23,183.324997
2009-06-24,190.875
2009-06-25,190.25
2009-06-26,198.699997
2009-06-29,193.100006
2009-06-30,194.925003
2009-07-01,196.475006
2009-07-02,195
2009-07-03,195.475006
2009-07-06,190.350006
2009-07-07,194.574997
2009-07-08,190.574997
2009-07-09,194.074997
2009-07-10,197.574997
2009-07-13,198.75
2009-07-14,203.475006
2009-07-15,211.574997
2009-07-16,209.899994
2009-07-17,217.050003
2009-07-20,250.274994
2009-07-21,238.800003
2009-07-22,233.149994
2009-07-23,237.824997
2009-07-24,242.274994
2009-07-27,240.149994
2009-07-28,240.324997
2009-07-29,249.899994
2009-07-30,266.549988
2009-07-31,262.975006
2009-08-03,265.825012
2009-08-04,265.075012
2009-08-05,264.5
2009-08-06,258.700012
2009-08-07,254.550003
2009-08-10,269.524994
2009-08-11,270.950012
2009-08-12,259.825012
2009-08-13,263.375
2009-08-14,260.75
2009-08-17,255.074997
2009-08-18,254.425003
2009-08-19,249.024994
2009-08-20,250.5
2009-08-21,254.625
2009-08-24,260.774994
2009-08-25,264.149994
2009-08-26,274.25
2009-08-27,273.875
2009-08-28,270.399994
2009-08-31,263.524994
2009-09-01,263.450012
2009-09-02,267.299988
2009-09-03,266.825012
2009-09-04,265.950012
2009-09-07,275.475006
2009-09-08,277.325012
2009-09-09,280.225006
2009-09-10,278.274994
2009-09-11,280.174988
2009-09-14,279.549988
2009-09-15,285.950012
2009-09-16,285.25
2009-09-17,291.475006
2009-09-18,292
2009-09-22,301.325012
2009-09-23,295.450012
2009-09-24,301.274994
2009-09-25,293.700012
2009-09-29,305.200012
2009-09-30,310.5
2009-10-01,314.924988
2009-10-05,307.649994
2009-10-06,307.100006
2009-10-07,295.850006
2009-10-08,285.700012
2009-10-09,280.875
2009-10-12,289.924988
2009-10-13,290.5
2009-10-14,296.475006
2009-10-15,290.899994
2009-10-16,299.149994
2009-10-20,310.524994
2009-10-21,316.399994
2009-10-22,312.924988
2009-10-23,319.899994
2009-10-26,322.274994
2009-10-27,321.375
2009-10-28,321.424988
2009-10-29,317.024994
2009-10-30,314.149994
2009-11-03,303.024994
2009-11-04,312.850006
2009-11-05,312.25
2009-11-06,311.075012
2009-11-09,311.375
2009-11-10,313.325012
2009-11-11,322.625
2009-11-12,327.674988
2009-11-13,335.075012
2009-11-16,332.875
2009-11-17,345.225006
2009-11-18,343.450012
2009-11-19,339.950012
2009-11-20,346.575012
2009-11-23,347.049988
2009-11-24,349.524994
2009-11-25,351.399994
2009-11-26,343.950012
2009-11-27,335.225006
2009-11-30,344.200012
2009-12-01,342.875
2009-12-02,342.149994
2009-12-03,345.024994
2009-12-04,347.600006
2009-12-07,349.700012
2009-12-08,349.149994
2009-12-09,353.350006
2009-12-10,352.825012
2009-12-11,353.049988
2009-12-14,352.549988
2009-12-15,350.475006
2009-12-16,356.575012
2009-12-17,361.375
2009-12-18,363.75
2009-12-21,367.024994
2009-12-22,362.024994
2009-12-23,null
2009-12-24,null
2009-12-29,null
2009-12-30,null
2009-12-31,null
2010-01-04,375.825012
2010-01-05,375.924988
2010-01-06,367.424988
2010-01-07,357.200012
2010-01-08,349.899994
2010-01-11,357.100006
2010-01-12,375.024994
2010-01-13,394.274994
2010-01-14,389.924988
2010-01-15,395.700012
2010-01-18,401.100006
2010-01-19,390.350006
2010-01-20,389.700012
2010-01-21,385.325012
2010-01-22,378.924988
2010-01-25,378.100006
2010-01-27,371.649994
2010-01-28,370.875
2010-01-29,368.100006
2010-02-01,373.075012
2010-02-02,369.200012
2010-02-03,376.475006
2010-02-04,369.350006
2010-02-05,361.75
2010-02-06,null
2010-02-08,362.075012
2010-02-09,367.575012
2010-02-10,366.149994
2010-02-11,371.350006
2010-02-15,373.075012
2010-02-16,379.075012
2010-02-17,379.325012
2010-02-18,379.399994
2010-02-19,375.274994
2010-02-22,378.625
2010-02-23,381.049988
2010-02-24,382.674988
2010-02-25,383.125
2010-02-26,380.899994
2010-03-02,381.600006
2010-03-03,384.375
2010-03-04,381.950012
2010-03-05,381.299988
2010-03-08,381.350006
2010-03-09,384.350006
2010-03-10,390.024994
2010-03-11,395.799988
2010-03-12,398.475006
2010-03-15,409
2010-03-16,414.5
2010-03-17,420.350006
2010-03-18,412.924988
2010-03-19,410.450012
2010-03-22,413.799988
2010-03-23,414.325012
2010-03-25,414.899994
2010-03-26,412.524994
2010-03-29,405.975006
2010-03-30,400
2010-03-31,390.325012
2010-04-01,403.899994
2010-04-05,401.674988
2010-04-06,398.024994
2010-04-07,399.024994
2010-04-08,399.725006
2010-04-09,395.799988
2010-04-12,399.049988
2010-04-13,410.424988
2010-04-15,410.850006
2010-04-16,407.549988
2010-04-19,405.975006
2010-04-20,394.75
2010-04-21,392.5
2010-04-22,392.975006
2010-04-23,390.100006
2010-04-26,392.549988
2010-04-27,393.649994
2010-04-28,385.149994
2010-04-29,379.875
2010-04-30,382.700012
2010-05-03,383.399994
2010-05-04,380.5
2010-05-05,382.875
2010-05-06,383.549988
2010-05-07,370.700012
2010-05-10,385.125
2010-05-11,378.149994
2010-05-12,379.725006
2010-05-13,382.799988
2010-05-14,381.924988
2010-05-17,372.875
2010-05-18,367.549988
2010-05-19,360.75
2010-05-20,365
2010-05-21,359.350006
2010-05-24,358.799988
2010-05-25,349.774994
2010-05-26,369
2010-05-27,370.924988
2010-05-28,375.399994
2010-05-31,371.524994
2010-06-01,369.600006
2010-06-02,377.125
2010-06-03,382.725006
2010-06-04,382.674988
2010-06-07,376.625
2010-06-08,375.100006
2010-06-09,366.524994
2010-06-10,375.25
2010-06-11,379.549988
2010-06-14,390.5
2010-06-15,383.049988
2010-06-16,387.399994
2010-06-17,387.649994
2010-06-18,391.600006
2010-06-21,393.850006
2010-06-22,389.325012
2010-06-23,393.149994
2010-06-24,386.725006
2010-06-25,379.25
2010-06-28,382.375
2010-06-29,376.899994
2010-06-30,375.5
2010-07-01,366
2010-07-02,371.899994
2010-07-05,369.5
2010-07-06,379.575012
2010-07-07,382.299988
2010-07-08,388.399994
2010-07-09,387.225006
2010-07-12,395.850006
2010-07-13,387.325012
2010-07-14,387.325012
2010-07-15,391.049988
2010-07-16,416.825012
2010-07-19,413.350006
2010-07-20,413.625
2010-07-21,421.5
2010-07-22,421.850006
2010-07-23,419.649994
2010-07-26,424.625
2010-07-27,424.575012
2010-07-28,427.225006
2010-07-29,425
2010-07-30,419.899994
2010-08-02,419.149994
2010-08-03,416.024994
2010-08-04,434.399994
2010-08-05,438.924988
2010-08-06,432.350006
2010-08-09,439.924988
2010-08-10,432.25
2010-08-11,429.075012
2010-08-12,426.725006
2010-08-13,427.200012
2010-08-16,427.049988
2010-08-17,425.100006
2010-08-18,435.549988
2010-08-19,436.024994
2010-08-20,434.475006
2010-08-23,435.200012
2010-08-24,435.350006
2010-08-25,435.600006
2010-08-26,438.25
2010-08-27,428.024994
2010-08-30,422.825012
2010-08-31,421.875
2010-09-01,429.200012
2010-09-02,422.049988
2010-09-03,418.649994
2010-09-06,427.674988
2010-09-07,435.674988
2010-09-08,439.524994
2010-09-09,437.350006
2010-09-13,439.875
2010-09-14,447.674988
2010-09-15,457.399994
2010-09-16,447.700012
2010-09-17,456.899994
2010-09-20,456.125
2010-09-21,476.975006
2010-09-22,467.625
2010-09-23,465.674988
2010-09-24,465.975006
2010-09-27,463.799988
2010-09-28,459.825012
2010-09-29,460.174988
2010-09-30,463.475006
2010-10-01,480.799988
2010-10-04,477.899994
2010-10-05,475.125
2010-10-06,479.825012
2010-10-07,474.399994
2010-10-08,471.299988
2010-10-11,470.450012
2010-10-12,475.350006
2010-10-13,496.424988
2010-10-14,493.024994
2010-10-15,475.149994
2010-10-18,490.625
2010-10-19,483.875
2010-10-20,481.625
2010-10-21,493.100006
2010-10-22,520.099976
2010-10-25,533.474976
2010-10-26,531.299988
2010-10-27,524.099976
2010-10-28,526.450012
2010-10-29,526.450012
2010-11-01,526.700012
2010-11-02,524.724976
2010-11-03,526.400024
2010-11-04,534.575012
2010-11-08,534.075012
2010-11-09,545.549988
2010-11-10,546.150024
2010-11-11,532.375
2010-11-12,527.950012
2010-11-15,533
2010-11-16,524.450012
2010-11-18,521.400024
2010-11-19,507.700012
2010-11-22,519.549988
2010-11-23,515.025024
2010-11-24,502.375
2010-11-25,510.899994
2010-11-26,523.625
2010-11-29,535.650024
2010-11-30,538
2010-12-01,540.950012
2010-12-02,547.900024
2010-12-03,548.674988
2010-12-06,550.849976
2010-12-07,543.75
2010-12-08,539.575012
2010-12-09,536.299988
2010-12-10,537.450012
2010-12-13,538.049988
2010-12-14,540.474976
2010-12-15,551.825012
2010-12-16,570.349976
2010-12-20,583.349976
2010-12-21,580.400024
2010-12-22,574.875
2010-12-23,570
2010-12-24,570.549988
2010-12-27,570.599976
2010-12-28,573.174988
2010-12-29,578.474976
2010-12-30,585.099976
2010-12-31,582.825012
2011-01-03,579.025024
2011-01-04,572.375
2011-01-05,579.474976
2011-01-06,585.849976
2011-01-07,571.325012
2011-01-10,565.450012
2011-01-11,549.25
2011-01-12,567.974976
2011-01-13,562.125
2011-01-14,560.075012
2011-01-17,568.700012
2011-01-18,601.275024
2011-01-19,596.5
2011-01-20,606.099976
2011-01-21,605.825012
2011-01-24,604.599976
2011-01-25,594.275024
2011-01-27,599.700012
2011-01-28,590.674988
2011-01-31,579.75
2011-02-01,575.075012
2011-02-02,591.224976
2011-02-03,591.849976
2011-02-04,574.400024
2011-02-07,565.575012
2011-02-08,562.549988
2011-02-09,549.150024
2011-02-10,545.375
2011-02-11,544.799988
2011-02-14,556.150024
2011-02-15,548.849976
2011-02-16,548.25
2011-02-17,554.599976
2011-02-18,544.849976
2011-02-21,569.299988
2011-02-22,569.375
2011-02-23,562.775024
2011-02-24,555.900024
2011-02-25,555.025024
2011-02-28,555.125
2011-03-01,562.25
2011-03-03,575.099976
2011-03-04,567.775024
2011-03-07,554.125
2011-03-08,558.849976
2011-03-09,563.349976
2011-03-10,554.275024
2011-03-11,538.525024
2011-03-14,548.775024
2011-03-15,544.900024
2011-03-16,557.424988
2011-03-17,549
2011-03-18,541.375
2011-03-21,535.400024
2011-03-22,534.75
2011-03-23,532.174988
2011-03-24,546.700012
2011-03-25,559.825012
2011-03-28,559.950012
2011-03-29,569.349976
2011-03-30,575.974976
2011-03-31,591.950012
2011-04-01,590.075012
2011-04-04,606.599976
2011-04-05,619.924988
2011-04-06,610.924988
2011-04-07,599.599976
2011-04-08,598
2011-04-11,589.200012
2011-04-13,605.049988
2011-04-15,595.700012
2011-04-18,572.299988
2011-04-19,582.349976
2011-04-20,609.349976
2011-04-21,596.049988
2011-04-25,598.924988
2011-04-26,594.5
2011-04-27,590.299988
2011-04-28,579.325012
2011-04-29,582.825012
2011-05-02,579.224976
2011-05-03,569.224976
2011-05-04,568.525024
2011-05-05,557.5
2011-05-06,574.474976
2011-05-09,567.775024
2011-05-10,569.950012
2011-05-11,570.125
2011-05-12,555.875
2011-05-13,563.549988
2011-05-16,565.549988
2011-05-17,570.849976
2011-05-18,577.525024
2011-05-19,582.424988
2011-05-20,587.5
2011-05-23,583.275024
2011-05-24,574.950012
2011-05-25,564.299988
2011-05-26,567.875
2011-05-27,572.275024
2011-05-30,575.974976
2011-05-31,578.575012
2011-06-01,587.700012
2011-06-02,583.875
2011-06-03,576.049988
2011-06-06,582.174988
2011-06-07,589.650024
2011-06-08,590.700012
2011-06-09,593.174988
2011-06-10,594.599976
2011-06-13,587.650024
2011-06-14,595.525024
2011-06-15,592.125
2011-06-16,575.575012
2011-06-17,554.599976
2011-06-20,534.650024
2011-06-21,553.375
2011-06-22,541.75
2011-06-23,548.5
2011-06-24,568.875
2011-06-27,575.299988
2011-06-28,577
2011-06-29,584.924988
2011-06-30,592.099976
2011-07-01,595.950012
2011-07-04,592.849976
2011-07-05,589.724976
2011-07-06,591.400024
2011-07-07,597.950012
2011-07-08,585.825012
2011-07-11,578.325012
2011-07-12,572.674988
2011-07-13,574.525024
2011-07-14,561.849976
2011-07-15,573.025024
2011-07-18,562.525024
2011-07-19,570.025024
2011-07-20,566.224976
2011-07-21,561.275024
2011-07-22,566.700012
2011-07-25,569.950012
2011-07-26,572.325012
2011-07-27,573.575012
2011-07-28,564.775024
2011-07-29,568.5
2011-08-01,567.625
2011-08-02,565.325012
2011-08-03,555.174988
2011-08-04,547.924988
2011-08-05,528.974976
2011-08-08,502.674988
2011-08-09,482.399994
2011-08-10,492.024994
2011-08-11,489.174988
2011-08-12,473.575012
2011-08-16,486.799988
2011-08-17,499.950012
2011-08-18,481.174988
2011-08-19,464.475006
2011-08-22,459.024994
2011-08-23,490.799988
2011-08-24,481.299988
2011-08-25,475.200012
2011-08-26,474.225006
2011-08-29,509.799988
2011-08-30,521.200012
2011-09-02,511.049988
2011-09-05,513.849976
2011-09-06,516.950012
2011-09-07,515.5
2011-09-08,518.025024
2011-09-09,508.024994
2011-09-12,492.850006
2011-09-13,496.875
2011-09-14,507.549988
2011-09-15,520.875
2011-09-16,513.875
2011-09-19,509.024994
2011-09-20,528.974976
2011-09-21,521.75
2011-09-22,497.200012
2011-09-23,495.149994
2011-09-26,498.475006
2011-09-27,520.275024
2011-09-28,523.950012
2011-09-29,530.724976
2011-09-30,518.650024
2011-10-03,521.650024
2011-10-04,522.974976
2011-10-05,521.775024
2011-10-07,524.275024
2011-10-10,532.349976
2011-10-11,520.424988
2011-10-12,539.525024
2011-10-13,546.375
2011-10-14,567.125
2011-10-17,560.125
2011-10-18,516.775024
2011-10-19,524.474976
2011-10-20,522.450012
2011-10-21,524.924988
2011-10-24,539.875
2011-10-25,549.325012
2011-10-28,560.75
2011-10-31,557.900024
2011-11-01,554.224976
2011-11-02,553.424988
2011-11-03,552.5
2011-11-04,549.900024
2011-11-08,552.625
2011-11-09,561.474976
2011-11-11,565.5
2011-11-14,564.200012
2011-11-15,562.200012
2011-11-16,558.625
2011-11-17,557.575012
2011-11-18,543.299988
2011-11-21,533.599976
2011-11-22,540.924988
2011-11-23,531.150024
2011-11-24,545.900024
2011-11-25,531.950012
2011-11-28,544.25
2011-11-29,546.650024
2011-11-30,557.775024
2011-12-01,567.400024
2011-12-02,589
2011-12-05,590.474976
2011-12-07,589.775024
2011-12-08,588.799988
2011-12-09,586.200012
2011-12-12,590.174988
2011-12-13,589.349976
2011-12-14,591.224976
2011-12-15,591.25
2011-12-16,573.150024
2011-12-19,571.825012
2011-12-20,566.674988
2011-12-21,579.349976
2011-12-22,575.849976
2011-12-23,578.575012
2011-12-26,594.200012
2011-12-27,589.724976
2011-12-28,584.599976
2011-12-29,582.849976
2011-12-30,580.325012
2012-01-02,589.299988
2012-01-03,598.799988
2012-01-04,586.5
2012-01-05,586
2012-01-06,584.700012
